state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Pennsylvania,42099,Perry County,18293,5950,24652,12343,0.7420493266266430,0.24135972740548400,0.5006895992211590
Pennsylvania,42101,Philadelphia County,132740,603790,741377,-471050,0.17904520911762800,0.814416956555167,-0.6353717474375390
Pennsylvania,42103,Pike County,19213,13019,32554,6194,0.5901886096946610,0.3999201327025870,0.19026847699207500
Pennsylvania,42105,Potter County,7239,1726,9064,5513,0.7986540158870260,0.19042365401588700,0.6082303618711390
Pennsylvania,42107,Schuylkill County,48871,20727,70603,28144,0.6921943826749570,0.2935710947126890,0.39862328796226800
Pennsylvania,42109,Snyder County,13983,4910,19140,9073,0.730564263322884,0.25653082549634300,0.4740334378265410
Pennsylvania,42111,Somerset County,31466,8654,40543,22812,0.7761142490688900,0.21345238388871100,0.5626618651801790
Pennsylvania,42113,Sullivan County,2619,921,3595,1698,0.7285118219749650,0.25618915159944400,0.47232267037552200
Pennsylvania,42115,Susquehanna County,15207,6236,21752,8971,0.699108127988231,0.286686281721221,0.41242184626701000
Pennsylvania,42117,Tioga County,15742,4955,21075,10787,0.7469513641755640,0.2351126927639380,0.5118386714116250
Pennsylvania,42119,Union County,12356,7475,20115,4881,0.6142679592344020,0.37161322396221700,0.2426547352721850
Pennsylvania,42121,Venango County,18569,7585,26528,10984,0.6999773823884200,0.2859243063932450,0.4140530759951750
Pennsylvania,42123,Warren County,14237,6066,20650,8171,0.6894430992736080,0.2937530266343830,0.3956900726392250
Pennsylvania,42125,Washington County,72080,45088,118478,26992,0.6083829909350260,0.38056010398555000,0.22782288694947600
Pennsylvania,42127,Wayne County,18637,9191,28089,9446,0.6634981665420630,0.32720993983409900,0.336288226707964
Pennsylvania,42129,Westmoreland County,130218,72129,205183,58089,0.6346432209296090,0.3515349712208130,0.2831082497087970
Pennsylvania,42131,Wyoming County,9936,4704,14858,5232,0.6687306501547990,0.3165971193969580,0.3521335307578410
Pennsylvania,42133,York County,146733,88114,238471,58619,0.6153075216693020,0.36949566194631600,0.24581185972298500
Rhode Island,44001,Bristol County,9745,18050,28415,-8305,0.34295266584550400,0.6352278726024990,-0.29227520675699500
Rhode Island,44003,Kent County,42001,49113,93093,-7112,0.45117248343054800,0.5275692049885600,-0.07639672155801190
Rhode Island,44005,Newport County,15722,29486,46148,-13764,0.3406864869550140,0.638944266273728,-0.2982577793187140
Rhode Island,44007,Providence County,102551,165012,272667,-62461,0.37610345219626900,0.6051777442814860,-0.22907429208521700
Rhode Island,44009,Washington County,29818,44549,76060,-14731,0.3920326058374970,0.5857086510649490,-0.19367604522745200
South Carolina,45001,Abbeville County,8215,4101,12433,4114,0.6607415748411490,0.3298479852006760,0.330893589640473
South Carolina,45003,Aiken County,51589,32275,85185,19314,0.6056113165463400,0.37888125843751800,0.22673005810882200
South Carolina,45005,Allendale County,835,2718,3593,-1883,0.23239632618981400,0.7564709156693570,-0.5240745894795440
South Carolina,45007,Anderson County,67565,27169,96093,40396,0.7031209349276220,0.28273651566711400,0.420384419260508
South Carolina,45009,Bamberg County,2417,4010,6482,-1593,0.3728787411292810,0.6186362233878430,-0.2457574822585620
South Carolina,45011,Barnwell County,5492,4720,10321,772,0.5321189807189230,0.45732002712915400,0.07479895358976850
South Carolina,45013,Beaufort County,53194,43419,97835,9775,0.5437113507435990,0.4437982317166660,0.09991311902693310
South Carolina,45015,Berkeley County,57397,45223,104458,12174,0.5494744299144150,0.4329299814279420,0.116544448486473
South Carolina,45017,Calhoun County,4305,3905,8291,400,0.519237727656495,0.4709926426245330,0.0482450850319624
South Carolina,45019,Charleston County,93297,121485,218857,-28188,0.42629205371544000,0.5550884824337350,-0.12879642871829600
South Carolina,45021,Cherokee County,18043,6983,25270,11060,0.714008705975465,0.27633557578155900,0.4376731301939060
South Carolina,45023,Chester County,8660,6941,15757,1719,0.5495970045059340,0.4405026337500790,0.10909437075585500
South Carolina,45025,Chesterfield County,11297,7431,18876,3866,0.5984848484848490,0.39367450731087100,0.20481034117397800
South Carolina,45027,Clarendon County,8361,8250,16733,111,0.4996713081933900,0.49303770991454000,0.006633598278850130
South Carolina,45029,Colleton County,10440,8602,19283,1838,0.5414095317118710,0.44609241300627500,0.09531711870559560
South Carolina,45031,Darlington County,16832,15220,32417,1612,0.5192337353857540,0.46950674029058800,0.04972699509516610
South Carolina,45033,Dillon County,6582,6436,13101,146,0.5024043966109460,0.49126020914434000,0.01114418746660560
South Carolina,45035,Dorchester County,41913,33824,77278,8089,0.5423665208726930,0.43769248686560200,0.1046740340070910
South Carolina,45037,Edgefield County,8184,4953,13304,3231,0.6151533373421530,0.372294046903187,0.2428592904389660
South Carolina,45039,Fairfield County,4625,7382,12136,-2757,0.38109756097561000,0.6082729070533950,-0.2271753460777850
South Carolina,45041,Florence County,32615,31153,64510,1462,0.5055805301503640,0.48291737715082900,0.022663152999535000
South Carolina,45043,Georgetown County,20487,15822,36668,4665,0.5587160466892110,0.4314934002399910,0.12722264644922
South Carolina,45045,Greenville County,150021,103030,258155,46991,0.5811276171292440,0.3991013151013930,0.18202630202785200
South Carolina,45047,Greenwood County,19431,12145,32006,7286,0.6071049178279070,0.3794601012310190,0.22764481659688800
South Carolina,45049,Hampton County,3906,5323,9305,-1417,0.4197743148844710,0.5720580333154220,-0.15228371843095100
South Carolina,45051,Horry County,118821,59180,179744,59641,0.6610568363895320,0.3292460388107530,0.33181079757877900
South Carolina,45053,Jasper County,7078,7185,14394,-107,0.4917326663887730,0.4991663192997080,-0.007433652910935120
South Carolina,45055,Kershaw County,20471,12699,33629,7772,0.6087305599333910,0.3776205061107970,0.23111005382259400
South Carolina,45057,Lancaster County,30312,18937,49868,11375,0.607844710034491,0.37974252025346900,0.22810218978102200
South Carolina,45059,Laurens County,20004,10159,30488,9845,0.656127000787195,0.3332130674363680,0.3229139333508270
South Carolina,45061,Lee County,3008,5329,8431,-2321,0.35677855533151500,0.6320721148143760,-0.2752935594828610
South Carolina,45063,Lexington County,92817,49301,144568,43516,0.6420300481434340,0.34102290963422100,0.3010071385092140
South Carolina,45065,McCormick County,2958,2687,5697,271,0.5192206424433910,0.47165174653326300,0.04756889591012810
South Carolina,45067,Marion County,5711,8872,14704,-3161,0.3883977149075080,0.6033732317736670,-0.2149755168661590
South Carolina,45069,Marlboro County,5044,6290,11446,-1246,0.4406779661016950,0.5495369561418840,-0.10885899004018900
South Carolina,45071,Newberry County,11443,6958,18631,4485,0.614191401427728,0.37346358220170700,0.24072781922602100
South Carolina,45073,Oconee County,29698,10414,40668,19284,0.7302547457460410,0.2560735713583160,0.474181174387725
South Carolina,45075,Orangeburg County,13603,27295,41205,-13692,0.33012983861181900,0.6624196092707200,-0.3322897706589010
South Carolina,45077,Pickens County,42907,13645,57546,29262,0.7456122058874640,0.237114656101206,0.5084975497862580
South Carolina,45079,Richland County,58313,132570,193822,-74257,0.3008585196726890,0.6839780829833560,-0.38311956331066600
South Carolina,45081,Saluda County,6210,2963,9274,3247,0.6696139745525120,0.31949536338149700,0.3501186111710160
South Carolina,45083,Spartanburg County,93560,52926,148655,40634,0.6293767448118130,0.3560324240691530,0.2733443207426590
South Carolina,45085,Sumter County,21000,27379,48920,-6379,0.42927228127555200,0.5596688470973020,-0.13039656582175000
South Carolina,45087,Union County,8183,4935,13257,3248,0.6172588066681750,0.3722561665535190,0.24500264011465600
South Carolina,45089,Williamsburg County,5532,10289,15985,-4757,0.3460744447919930,0.6436659368157650,-0.2975914920237720
South Carolina,45091,York County,82727,59008,144050,23719,0.5742936480388750,0.40963554321416200,0.16465810482471400
South Dakota,46003,Aurora County,1052,317,1405,735,0.7487544483985770,0.22562277580071200,0.5231316725978650
South Dakota,46005,Beadle County,4808,2107,7081,2701,0.6790001412229910,0.29755684225391900,0.3814432989690720
South Dakota,46007,Bennett County,694,466,1183,228,0.5866441251056640,0.39391377852916300,0.1927303465765000
South Dakota,46009,Bon Homme County,2235,721,3001,1514,0.7447517494168610,0.24025324891702800,0.5044985004998340
South Dakota,46011,Brookings County,8000,6110,14567,1890,0.5491865174709960,0.41944120271847300,0.12974531475252300
South Dakota,46013,Brown County,10580,6538,17547,4042,0.6029520715791870,0.37259930472445400,0.23035276685473300
South Dakota,46015,Brule County,1750,673,2490,1077,0.7028112449799200,0.27028112449799200,0.4325301204819280
South Dakota,46017,Buffalo County,183,352,549,-169,0.3333333333333330,0.6411657559198540,-0.30783242258652100
South Dakota,46019,Butte County,3731,939,4802,2792,0.7769679300291550,0.19554352353186200,0.5814244064972930
South Dakota,46021,Campbell County,747,117,873,630,0.8556701030927840,0.13402061855670100,0.7216494845360830
South Dakota,46023,Charles Mix County,2552,1177,3783,1375,0.6745968807824480,0.3111287338091460,0.36346814697330200
South Dakota,46025,Clark County,1373,437,1850,936,0.7421621621621620,0.23621621621621600,0.5059459459459460
South Dakota,46027,Clay County,2456,3083,5698,-627,0.431028431028431,0.5410670410670410,-0.11003861003861000
South Dakota,46029,Codington County,8958,3837,13161,5121,0.6806473672213360,0.29154319580579000,0.38910417141554600
South Dakota,46031,Corson County,647,622,1283,25,0.5042868277474670,0.4848012470771630,0.019485580670304000
South Dakota,46033,Custer County,3852,1522,5494,2330,0.7011285038223520,0.27702948671277800,0.42409901710957400
South Dakota,46035,Davison County,5613,2648,8454,2965,0.6639460610361960,0.3132245091081150,0.3507215519280810
South Dakota,46037,Day County,1869,1052,2964,817,0.6305668016194330,0.3549257759784080,0.27564102564102600
South Dakota,46039,Deuel County,1699,609,2350,1090,0.7229787234042550,0.2591489361702130,0.4638297872340430
South Dakota,46041,Dewey County,790,1131,1966,-341,0.40183112919633800,0.5752797558494410,-0.17344862665310300
South Dakota,46043,Douglas County,1468,216,1707,1252,0.8599882835383710,0.1265377855887520,0.7334504979496190
South Dakota,46045,Edmunds County,1538,417,1985,1121,0.7748110831234260,0.21007556675063000,0.5647355163727960
South Dakota,46047,Fall River County,2878,1053,4042,1825,0.7120237506185060,0.26051459673429000,0.4515091538842160
South Dakota,46049,Faulk County,964,198,1182,766,0.8155668358714040,0.16751269035533000,0.6480541455160740
South Dakota,46051,Grant County,2618,1056,3745,1562,0.6990654205607480,0.28197596795727600,0.41708945260347100
South Dakota,46053,Gregory County,1771,455,2258,1316,0.7843224092116920,0.20150575730735200,0.5828166519043400
South Dakota,46055,Haakon County,1026,105,1137,921,0.9023746701846970,0.09234828496042220,0.8100263852242740
South Dakota,46057,Hamlin County,2372,647,3083,1725,0.7693804735647100,0.20986052546221200,0.5595199481024980
South Dakota,46059,Hand County,1433,373,1836,1060,0.7805010893246190,0.20315904139433600,0.5773420479302830
South Dakota,46061,Hanson County,1793,557,2388,1236,0.7508375209380240,0.233249581239531,0.5175879396984930
South Dakota,46063,Harding County,748,49,813,699,0.9200492004920050,0.06027060270602710,0.8597785977859780
South Dakota,46065,Hughes County,5522,2953,8723,2569,0.6330390920554860,0.3385303221368800,0.294508769918606
South Dakota,46067,Hutchinson County,2944,762,3767,2182,0.7815237589593840,0.20228298380674300,0.5792407751526410
South Dakota,46069,Hyde County,564,136,710,428,0.7943661971830990,0.19154929577464800,0.6028169014084510
South Dakota,46071,Jackson County,738,359,1115,379,0.6618834080717490,0.3219730941704040,0.33991031390134500
South Dakota,46073,Jerauld County,721,270,1006,451,0.7166998011928430,0.268389662027833,0.44831013916501000
South Dakota,46075,Jones County,498,90,599,408,0.8313856427378970,0.15025041736227000,0.681135225375626
South Dakota,46077,Kingsbury County,1904,819,2779,1085,0.6851385390428210,0.2947103274559190,0.3904282115869020
South Dakota,46079,Lake County,3681,2068,5873,1613,0.6267665588285370,0.3521198705942450,0.2746466882342930
South Dakota,46081,Lawrence County,8753,4537,13828,4216,0.6329910326873010,0.32810240092565800,0.3048886317616430
South Dakota,46083,Lincoln County,19617,11981,32396,7636,0.60553772070626,0.36982960859365400,0.23570811211260600
South Dakota,46085,Lyman County,1042,525,1597,517,0.6524733876017530,0.3287413901064500,0.32373199749530400
South Dakota,46087,McCook County,2068,769,2900,1299,0.713103448275862,0.26517241379310300,0.44793103448275900
South Dakota,46089,McPherson County,1075,222,1324,853,0.8119335347432020,0.16767371601208500,0.6442598187311180
South Dakota,46091,Marshall County,1287,858,2178,429,0.5909090909090910,0.3939393939393940,0.19696969696969700
South Dakota,46093,Meade County,9875,3285,13670,6590,0.7223847841989760,0.2403072421360640,0.48207754206291200
South Dakota,46095,Mellette County,449,298,769,151,0.5838751625487650,0.38751625487646300,0.19635890767230200
South Dakota,46097,Miner County,787,320,1138,467,0.6915641476274170,0.281195079086116,0.41036906854130000
South Dakota,46099,Minnehaha County,49249,40482,92326,8767,0.5334250373675890,0.43846803717262700,0.09495700019496130
South Dakota,46101,Moody County,1951,1179,3206,772,0.6085464753587020,0.367747972551466,0.24079850280723600
South Dakota,46102,Oglala Lakota County,297,2829,3200,-2532,0.0928125,0.8840625,-0.79125
South Dakota,46103,Pennington County,35063,20606,57518,14457,0.6096004728954410,0.35825306860461100,0.25134740429083100
South Dakota,46105,Perkins County,1401,239,1669,1162,0.8394248052726180,0.1431995206710610,0.6962252846015580
South Dakota,46107,Potter County,1139,227,1380,912,0.8253623188405800,0.1644927536231880,0.6608695652173910
South Dakota,46109,Roberts County,2404,1828,4307,576,0.5581611330392380,0.424425354074762,0.13373577896447600
South Dakota,46111,Sanborn County,905,257,1185,648,0.7637130801687760,0.2168776371308020,0.5468354430379750
South Dakota,46115,Spink County,2104,998,3163,1106,0.6651912741068610,0.31552323743281700,0.34966803667404400
South Dakota,46117,Stanley County,1203,421,1652,782,0.7282082324455210,0.25484261501210700,0.47336561743341400
South Dakota,46119,Sully County,726,185,930,541,0.7806451612903230,0.1989247311827960,0.5817204301075270
South Dakota,46121,Todd County,532,1963,2539,-1431,0.20953131153997600,0.773139031114612,-0.5636077195746360
South Dakota,46123,Tripp County,2161,495,2696,1666,0.8015578635014840,0.1836053412462910,0.6179525222551930
South Dakota,46125,Turner County,3290,1139,4548,2151,0.7233948988566400,0.2504397537379070,0.47295514511873400
South Dakota,46127,Union County,5944,2725,8855,3219,0.6712591756070020,0.30773574251835100,0.3635234330886500
South Dakota,46129,Walworth County,1966,565,2580,1401,0.762015503875969,0.2189922480620160,0.5430232558139530
South Dakota,46135,Yankton County,6581,4016,10900,2565,0.6037614678899080,0.36844036697247700,0.2353211009174310
South Dakota,46137,Ziebach County,404,481,906,-77,0.445916114790287,0.5309050772626930,-0.08498896247240620
Tennessee,47001,Anderson County,23184,11741,35570,11443,0.6517852122575200,0.3300815293786900,0.3217036828788310
Tennessee,47003,Bedford County,14354,4453,19088,9901,0.7519907795473600,0.23328792958927100,0.5187028499580890
Tennessee,47005,Benton County,5668,1529,7260,4139,0.7807162534435260,0.2106060606060610,0.5701101928374660
Tennessee,47007,Bledsoe County,4725,971,5758,3754,0.8205974296630780,0.1686349426884340,0.651962486974644
Tennessee,47009,Blount County,47369,17932,66609,29437,0.7111501448753170,0.269212869131799,0.44193727574351800
Tennessee,47011,Bradley County,35204,9851,45865,25353,0.7675569606453720,0.21478251389948800,0.5527744467458850
Tennessee,47013,Campbell County,12331,2441,14933,9890,0.8257550391749820,0.16346347016674500,0.6622915690082370
Tennessee,47015,Cannon County,5190,1261,6557,3929,0.7915205124294650,0.1923135580295870,0.5992069543998780
Tennessee,47017,Carroll County,9205,2559,11905,6646,0.7732045359092820,0.21495170096598100,0.5582528349433010
Tennessee,47019,Carter County,19584,4529,24492,15055,0.7996080352768250,0.1849175240894990,0.6146905111873270
Tennessee,47021,Cheatham County,14438,5514,20260,8924,0.7126357354392890,0.2721618953603160,0.4404738400789730
Tennessee,47023,Chester County,5952,1412,7584,4540,0.7848101265822780,0.18618143459915600,0.5986286919831220
Tennessee,47025,Claiborne County,10604,2202,12945,8402,0.8191579760525300,0.17010428736964100,0.6490536886828890
Tennessee,47027,Clay County,2733,735,3506,1998,0.7795208214489450,0.2096406160867090,0.5698802053622360
Tennessee,47029,Cocke County,12162,2533,14859,9629,0.8184938421158890,0.170469075980887,0.6480247661350020
Tennessee,47031,Coffee County,17883,5705,24282,12178,0.7364714603409930,0.23494769788320600,0.5015237624577880
Tennessee,47033,Crockett County,4673,1382,6114,3291,0.764311416421328,0.2260385999345760,0.5382728164867520
Tennessee,47035,Cumberland County,25168,6728,32279,18440,0.779701973419251,0.2084327271600730,0.5712692462591780
Tennessee,47037,Davidson County,100218,199703,309658,-99485,0.32364091998269100,0.6449147123600880,-0.321273792377397
Tennessee,47039,Decatur County,4229,904,5241,3325,0.8069070788017550,0.17248616676206800,0.6344209120396870
Tennessee,47041,DeKalb County,6672,1750,8513,4922,0.7837425114530720,0.20556795489251700,0.5781745565605540
Tennessee,47043,Dickson County,17643,6106,24323,11537,0.7253628253093780,0.25103811207499100,0.47432471323438700
Tennessee,47045,Dyer County,11768,3158,15079,8610,0.7804231049804360,0.20943033357649700,0.5709927714039390
Tennessee,47047,Fayette County,15690,7027,22984,8663,0.6826487991646360,0.3057344239470940,0.3769143752175430
Tennessee,47049,Fentress County,7441,1214,8729,6227,0.8524458700882120,0.13907664108145300,0.713369229006759
Tennessee,47051,Franklin County,13987,4864,19132,9123,0.7310788208237510,0.2542337445118130,0.47684507631193800
Tennessee,47053,Gibson County,16259,5771,22335,10488,0.7279605999552270,0.2583837027087530,0.4695768972464740
Tennessee,47055,Giles County,9784,3298,13203,6486,0.7410437021888970,0.24979171400439300,0.49125198818450400
Tennessee,47057,Grainger County,8565,1467,10134,7098,0.8451746595618710,0.1447602131438720,0.7004144464179990
Tennessee,47059,Greene County,22259,5199,28087,17060,0.7925018691921530,0.18510342863246300,0.6073984405596900
Tennessee,47061,Grundy County,4802,988,5855,3814,0.8201537147736980,0.16874466268146900,0.6514090520922290
Tennessee,47063,Hamblen County,18811,5500,24631,13311,0.763712394949454,0.22329584669725100,0.5404165482522030
Tennessee,47065,Hamilton County,92108,75522,171113,16586,0.5382875643580560,0.44135746553447100,0.09693009882358440
Tennessee,47067,Hancock County,2372,362,2744,2010,0.8644314868804660,0.13192419825072900,0.7325072886297380
Tennessee,47069,Hardeman County,5760,4180,10063,1580,0.5723939183146180,0.41538308655470500,0.1570108317599130
Tennessee,47071,Hardin County,9559,1775,11538,7784,0.828479805858901,0.15383948691281000,0.6746403189460910
Tennessee,47073,Hawkins County,20405,4083,24824,16322,0.8219867869803420,0.16447792458910700,0.6575088623912340
Tennessee,47075,Haywood County,3343,4012,7439,-669,0.44938835865035600,0.5393198010485280,-0.0899314423981718
Tennessee,47077,Henderson County,9797,2092,12020,7705,0.8150582362728790,0.1740432612312810,0.6410149750415970
Tennessee,47079,Henry County,11239,3548,15047,7691,0.7469262976008510,0.23579451053366100,0.5111317870671900
Tennessee,47081,Hickman County,7577,2130,9832,5447,0.7706468673718470,0.21663954434499600,0.5540073230268510
Tennessee,47083,Houston County,2718,871,3686,1847,0.7373846988605540,0.23629951166576200,0.5010851871947910
Tennessee,47085,Humphreys County,6120,2017,8236,4103,0.7430791646430310,0.24490043710539100,0.4981787275376400
Tennessee,47087,Jackson County,4118,1135,5323,2983,0.7736238962990800,0.21322562464775500,0.5603982716513250
Tennessee,47089,Jefferson County,18651,4654,23616,13997,0.7897611788617890,0.19706978319783200,0.5926913956639570
Tennessee,47091,Johnson County,6468,1246,7801,5222,0.8291244712216380,0.15972311242148400,0.6694013588001540
Tennessee,47093,Knox County,124540,91422,220556,33118,0.56466384954388,0.41450697328569600,0.1501568762581840
Tennessee,47095,Lake County,1492,526,2034,966,0.7335299901671580,0.2586037364798430,0.47492625368731600
Tennessee,47097,Lauderdale County,5674,3193,8965,2481,0.6329057445621860,0.3561628555493590,0.2767428890128280
Tennessee,47099,Lawrence County,15334,3195,18718,12139,0.8192114542151940,0.17069131317448400,0.6485201410407090
Tennessee,47101,Lewis County,4474,1072,5609,3402,0.7976466393296490,0.1911214120164020,0.6065252273132470
Tennessee,47103,Lincoln County,12281,2919,15608,9362,0.7868400820092260,0.187019477191184,0.5998206048180420
Tennessee,47105,Loudon County,21713,6948,29347,14765,0.7398711963744170,0.23675333083449800,0.5031178655399190
Tennessee,47107,McMinn County,18198,4361,22844,13837,0.7966205568201720,0.19090351952372600,0.6057170372964460
Tennessee,47109,McNairy County,9093,1943,11275,7150,0.8064745011086480,0.17232815964523300,0.6341463414634150
Tennessee,47111,Macon County,8096,1307,9487,6789,0.8533783071571630,0.13776747127648400,0.7156108358806790
Tennessee,47113,Madison County,23943,18390,42950,5553,0.5574621653084980,0.4281722933643770,0.12928987194412100
Tennessee,47115,Marion County,9911,3177,13256,6734,0.7476614363307180,0.23966505733252900,0.5079963789981900
Tennessee,47117,Marshall County,11043,3605,14878,7438,0.7422368597929830,0.24230407312810900,0.4999327866648740
Tennessee,47119,Maury County,31464,14418,46657,17046,0.674368261997128,0.30902115438197900,0.3653471076151490
Tennessee,47121,Meigs County,4467,1008,5532,3459,0.8074837310195230,0.1822125813449020,0.6252711496746200
Tennessee,47123,Monroe County,16783,3764,20797,13019,0.8069913929893740,0.18098764244843000,0.6260037505409440
Tennessee,47125,Montgomery County,42187,32472,76758,9715,0.5496104640558640,0.4230438521066210,0.12656661194924300
Tennessee,47127,Moore County,2888,573,3539,2315,0.8160497315625880,0.16191014410850500,0.6541395874540830
Tennessee,47129,Morgan County,6930,1167,8228,5763,0.8422459893048130,0.14183276616431700,0.7004132231404960
Tennessee,47131,Obion County,10790,2589,13521,8201,0.7980178980844610,0.19147992012425100,0.60653797796021
Tennessee,47133,Overton County,7918,2033,10037,5885,0.7888811397828040,0.20255056291720600,0.5863305768655970
Tennessee,47135,Perry County,2775,615,3428,2160,0.80950991831972,0.1794049008168030,0.6301050175029170
Tennessee,47137,Pickett County,2381,525,2931,1856,0.8123507335380420,0.17911975435005100,0.6332309791879900
Tennessee,47139,Polk County,6792,1492,8360,5300,0.8124401913875600,0.1784688995215310,0.6339712918660290
Tennessee,47141,Putnam County,23759,9185,33593,14574,0.7072604411633380,0.2734200577501270,0.43384038341321100
Tennessee,47143,Rhea County,11050,2369,13637,8681,0.8102955195424210,0.17371855980054300,0.6365769597418790
Tennessee,47145,Roane County,19230,6043,25917,13187,0.741984025928927,0.23316741906856500,0.5088166068603620
Tennessee,47147,Robertson County,24536,8692,33717,15844,0.7277041255153190,0.25779280481656100,0.46991132069875700
Tennessee,47149,Rutherford County,81480,59341,143878,22139,0.5663131263987550,0.4124397058619110,0.15387342053684400
Tennessee,47151,Scott County,8004,986,9052,7018,0.8842244807777290,0.10892620415377800,0.7752982766239510
Tennessee,47153,Sequatchie County,5855,1298,7252,4557,0.8073634859349150,0.17898510755653600,0.6283783783783780
Tennessee,47155,Sevier County,33783,8721,43535,25062,0.775996324796141,0.20032158033765900,0.5756747444584820
Tennessee,47157,Shelby County,129815,246105,382055,-116290,0.3397809215950580,0.6441611809817960,-0.3043802593867380
Tennessee,47159,Smith County,7136,1802,9051,5334,0.7884211689316100,0.19909402275991600,0.5893271461716940
Tennessee,47161,Stewart County,4950,1232,6296,3718,0.7862134688691230,0.19567979669631500,0.590533672172808
Tennessee,47163,Sullivan County,55860,17272,74357,38588,0.751240636389311,0.23228478825127400,0.5189558481380370
Tennessee,47165,Sumner County,63454,27680,92630,35774,0.685026449314477,0.2988232753967400,0.3862031739177370
Tennessee,47167,Tipton County,20070,6837,27308,13233,0.7349494653581370,0.25036619305698000,0.4845832723011570
Tennessee,47169,Trousdale County,2936,1012,3998,1924,0.7343671835917960,0.2531265632816410,0.4812406203101550
Tennessee,47171,Unicoi County,6599,1615,8307,4984,0.7943902732635130,0.19441434934392700,0.5999759239195860
Tennessee,47173,Union County,6803,1249,8123,5554,0.8374984611596700,0.15376092576634200,0.6837375353933280
Tennessee,47175,Van Buren County,2342,544,2921,1798,0.8017802122560770,0.1862375898664840,0.6155426223895930
Tennessee,47177,Warren County,11850,3924,16009,7926,0.7402086326441380,0.24511212443000800,0.4950965082141300
Tennessee,47179,Washington County,40444,18638,60203,21806,0.671793764430344,0.30958590103483200,0.36220786339551200
Tennessee,47181,Wayne County,5795,820,6669,4975,0.8689458689458690,0.12295696506222800,0.7459889038836410
Tennessee,47183,Weakley County,10396,3020,13735,7376,0.7568984346559880,0.2198762286130320,0.5370222060429560
Tennessee,47185,White County,9606,2143,11895,7463,0.8075662042875160,0.1801597309794030,0.6274064733081130
Tennessee,47187,Williamson County,86469,50161,139016,36308,0.6220075387005810,0.36082896932727200,0.2611785693733100
Tennessee,47189,Wilson County,50296,22254,74330,28042,0.6766581461052070,0.2993945916857260,0.3772635544194810
Texas,48001,Anderson County,15110,3955,19227,11155,0.7858740313101370,0.20570031726218300,0.5801737140479530
Texas,48003,Andrews County,4943,850,5863,4093,0.8430837455227700,0.14497697424526700,0.698106771277503
Texas,48005,Angelina County,25076,9143,34574,15933,0.7252848961647480,0.26444727251692000,0.4608376236478280
Texas,48007,Aransas County,9239,2916,12290,6323,0.7517493897477620,0.2372660699755900,0.5144833197721730
Texas,48009,Archer County,4300,446,4796,3854,0.896580483736447,0.09299416180150130,0.8035863219349460
Texas,48011,Armstrong County,1035,75,1112,960,0.9307553956834530,0.06744604316546760,0.8633093525179860
Texas,48013,Atascosa County,12039,5876,18118,6163,0.6644773153769730,0.3243183574345950,0.34015895794237800
Texas,48015,Austin County,11447,2951,14554,8496,0.7865191699876320,0.20276212725024000,0.5837570427373920
Texas,48017,Bailey County,1434,409,1860,1025,0.7709677419354840,0.21989247311828000,0.5510752688172040
Texas,48019,Bandera County,10057,2505,12715,7552,0.7909555642941410,0.19701140385371600,0.5939441604404250
Texas,48021,Bastrop County,20516,15474,36665,5042,0.5595527069412250,0.4220373653347880,0.1375153416064370
Texas,48023,Baylor County,1494,183,1702,1311,0.8777908343125730,0.10752056404230300,0.7702702702702700
Texas,48025,Bee County,6006,3288,9420,2718,0.6375796178343950,0.3490445859872610,0.28853503184713400
Texas,48027,Bell County,67893,57014,127375,10879,0.5330166830225710,0.4476074582924440,0.08540922473012750
Texas,48029,Bexar County,308618,448452,768952,-139834,0.4013488488228130,0.5831989512999510,-0.18185010247713800
Texas,48031,Blanco County,5443,1911,7441,3532,0.7314877032656900,0.2568203198494830,0.4746673834162080
Texas,48033,Borden County,397,16,416,381,0.9543269230769230,0.038461538461538500,0.9158653846153850
Texas,48035,Bosque County,7469,1561,9126,5908,0.8184308568923950,0.1710497479728250,0.6473811089195710
Texas,48037,Bowie County,27116,10747,38261,16369,0.7087112203026580,0.2808865424322420,0.4278246778704160
Texas,48039,Brazoria County,90433,62228,154984,28205,0.5834989418262530,0.40151241418469,0.18198652764156300
Texas,48041,Brazos County,47530,35349,85061,12181,0.5587754670177870,0.41557235395774800,0.1432031130600390
Texas,48043,Brewster County,2461,2258,4822,203,0.5103691414350890,0.4682704272086270,0.04209871422646210
Texas,48045,Briscoe County,639,78,725,561,0.8813793103448280,0.10758620689655200,0.7737931034482760
Texas,48047,Brooks County,998,1470,2484,-472,0.40177133655394500,0.5917874396135270,-0.19001610305958100
Texas,48049,Brown County,13698,2107,15969,11591,0.8577869622393390,0.13194313983342700,0.7258438224059110
Texas,48051,Burleson County,6743,1788,8609,4955,0.7832500871181320,0.20768962713439400,0.575560459983738
Texas,48053,Burnet County,18767,5639,24717,13128,0.7592749929198530,0.22814257393696600,0.5311324189828860
Texas,48055,Caldwell County,8031,6672,14973,1359,0.5363654578240830,0.44560208375075100,0.09076337407333210
Texas,48057,Calhoun County,5641,2148,7856,3493,0.7180498981670060,0.27342158859470500,0.4446283095723020
Texas,48059,Callahan County,6012,734,6832,5278,0.879976580796253,0.10743559718969600,0.7725409836065570
Texas,48061,Cameron County,49032,64063,114174,-15031,0.4294497871669560,0.5610997249811690,-0.1316499378142130
